RAJ2000,DEJ2000,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,err,present,min_mag,max_mag
137.721391,8.198219,12.695,0.016,13.327,0.025,12.957,0.014,12.526,0.029,12.33,0.021,23.602,17.879,0.0485695377783235,0,12.95,12.98
122.299966,17.937544,13.77,0.023,14.169,0.009,13.915,0.023,13.786,0.008,13.736,0.034,21.391,17.148,0.0485695377783235,0,12.95,12.98
313.032632,1.298864,10.298,0.022,10.72,0.013,10.448,0.017,10.229,0.036,10.144,0.011,18.563,14.009,0.0485695377783235,0,12.95,12.98
18.269615,13.73552,13.556,0.019,14.21,0.021,13.839,0.024,13.353,0.03,13.225,0.009,23.818,19.17,0.0485695377783235,0,12.95,12.98
128.108091,16.101814,12.275,0.024,12.826,0.02,12.501,0.029,12.141,0.01,12.028,0.021,23.922,16.801,0.0485592421687159,0,12.95,12.98
212.617927,5.875738,12.252,0.024,12.914,0.016,12.541,0.022,12.096,0.031,11.927,0.009,23.465,17.372,0.0485592421687159,0,12.95,12.98
158.986084,0.483773,12.527,0.02,13.025,0.024,12.715,0.019,12.425,0.011,12.287,0.03,21.961,16.041,0.0485592421687159,0,12.95,12.98
9.615008,-36.908004,11.735,0.027,12.348,0.026,11.995,0.011,11.571,0.016,11.44,0.024,24.104,16.876,0.0485592421687159,0,12.95,12.98
130.686795,51.896271,12.475,0.033,13.039,0.02,12.726,0.023,12.352,0.012,12.258,0.014,23.736,16.809,0.0485592421687159,0,12.95,12.98
327.483107,-4.654905,11.068,0.017,11.575,0.025,11.286,0.023,10.977,0.017,10.914,0.025,20.836,15.356,0.0485489443757534,0,12.95,12.98
335.405812,-26.717085,13.856,0.009,14.453,0.023,14.138,0.016,13.753,0.011,13.678,0.037,22.364,17.928,0.0485386443980463,0,12.95,12.98
50.627889,-7.249953,12.672,0.029,13.194,0.019,12.893,0.008,12.551,0.027,12.46,0.019,22.0,16.459,0.0485386443980463,0,12.95,12.98
127.573752,15.771888,12.048,0.02,12.587,0.02,12.264,0.028,11.917,0.014,11.826,0.024,23.715,16.8,0.0485386443980463,0,12.95,12.98
318.134072,-6.698694,11.722,0.018,12.222,0.014,11.912,0.014,11.596,0.022,11.493,0.034,22.13,16.007,0.0485386443980463,0,12.95,12.98
119.39102,16.027644,13.32,0.018,13.896,0.022,13.552,0.033,13.191,0.013,13.052,0.017,23.194,17.772,0.0485283422342037,0,12.95,12.98
11.559395,-34.747122,12.012,0.019,12.555,0.025,12.217,0.008,11.89,0.024,11.775,0.027,22.881,16.205,0.0485283422342037,0,12.95,12.98
52.398376,-17.339617,11.825,0.03,12.228,0.017,11.967,0.021,11.767,0.023,11.73,0.014,19.522,15.151,0.0485283422342037,0,12.95,12.98
25.476944,14.584802,12.334,0.01,13.002,0.021,12.646,0.011,12.13,0.018,11.937,0.037,23.842,17.271,0.0485283422342037,0,12.95,12.98
115.935468,19.119798,11.052,0.008,11.518,0.016,11.217,0.017,10.959,0.008,10.874,0.041,20.995,15.155,0.0485180378828328,0,12.95,12.98
128.24173,16.317329,11.136,0.027,11.664,0.019,11.354,0.026,11.008,0.019,10.91,0.015,22.552,15.258,0.0484974226119285,0,12.95,12.98
19.550903,-8.868759,10.483,0.022,11.109,0.029,10.795,0.017,10.334,0.003,10.24,0.027,22.782,15.843,0.0484974226119285,0,12.95,12.98
125.950853,3.900072,13.394,0.025,13.949,0.017,13.68,0.02,13.308,0.014,13.217,0.029,23.303,17.448,0.0484871116896026,0,12.95,12.98
215.840263,-2.271205,11.844,0.023,12.724,0.018,12.244,0.027,11.592,0.012,11.367,0.025,23.361,18.673,0.0484871116896026,1,12.29,0.1
322.9898,2.251564,13.436,0.023,14.002,0.023,13.683,0.019,13.328,0.026,13.217,0.016,23.164,17.734,0.0484871116896026,0,12.29,0.1
323.242625,-4.102588,11.379,0.02,11.942,0.029,11.633,0.023,11.247,0.016,11.139,0.018,22.16,15.791,0.0484767985741632,0,12.29,0.1
136.858318,8.476593,11.384,0.015,11.877,0.032,11.565,0.016,11.255,0.019,11.164,0.022,21.646,15.688,0.0484767985741632,0,12.29,0.1
156.660759,0.758927,10.626,0.01,11.173,0.031,10.843,0.018,10.478,0.008,10.341,0.03,21.115,15.188,0.0484664832642105,0,12.29,0.1
115.40113,18.440439,13.539,0.014,14.029,0.005,13.715,0.024,13.424,0.016,13.31,0.036,23.439,17.352,0.0484664832642105,0,12.29,0.1
14.616698,14.097404,12.073,0.014,12.581,0.016,12.29,0.01,11.966,0.014,11.88,0.04,21.271,16.078,0.0484561657583428,0,12.29,0.1
51.859626,-17.286485,13.119,0.034,13.659,0.011,13.349,0.025,12.955,0.018,12.83,0.011,23.246,16.876,0.0484458460551573,0,12.29,0.1
28.774699,-9.641789,11.734,0.009,12.109,0.014,11.89,0.031,11.682,0.025,11.68,0.022,19.388,15.133,0.0484458460551573,0,12.29,0.1
13.877173,-32.407559,12.013,0.021,12.598,0.03,12.245,0.009,11.88,0.014,11.763,0.027,22.237,16.063,0.0484458460551572,0,12.29,0.1
26.151722,0.337005,8.961,0.014,10.021,0.003,9.467,0.021,8.617,0.032,8.296,0.026,23.986,17.359,0.0484355241532493,0,12.29,0.1
46.518163,-14.113697,11.558,0.03,12.07,0.01,11.771,0.012,11.453,0.029,11.383,0.019,20.777,15.495,0.0484355241532493,0,12.29,0.1
352.912519,-32.50074,13.067,0.01,13.612,0.036,13.263,0.007,12.971,0.024,12.867,0.018,23.07,16.719,0.048425200051213,0,12.29,0.1
218.165953,-0.304948,11.267,0.028,11.909,0.012,11.531,0.016,11.108,0.022,10.941,0.026,24.074,16.635,0.0484148737476408,0,12.29,0.1
322.527403,3.327489,13.561,0.026,14.022,0.016,13.743,0.016,13.461,0.016,13.427,0.03,21.941,17.691,0.0484148737476408,0,12.29,0.1
325.69033,-32.177887,12.731,0.027,13.339,0.016,13.018,0.03,12.626,0.013,12.499,0.017,23.731,17.047,0.0484045452411237,0,12.29,0.1
31.489551,-36.418295,11.597,0.019,12.171,0.031,11.844,0.027,11.475,0.016,11.352,0.006,22.967,16.422,0.0484045452411237,0,12.29,0.1
133.31305,16.416394,13.132,0.008,13.589,0.027,13.273,0.033,13.031,0.01,12.946,0.019,22.681,17.107,0.0484045452411237,0,12.29,0.1
191.268143,3.222114,12.401,0.004,12.994,0.012,12.621,0.006,12.243,0.025,12.07,0.039,23.004,17.519,0.0483942145302514,1,12.22,12.27
43.907915,-18.214336,11.447,0.02,11.995,0.031,11.686,0.017,11.323,0.02,11.254,0.017,22.288,15.516,0.0483632091573749,0,12.22,12.27
354.461162,-13.249328,11.487,0.007,12.229,0.022,11.794,0.034,11.322,0.011,11.223,0.023,24.306,17.165,0.0483632091573749,0,12.22,12.27
44.797865,-11.960005,11.838,0.014,12.485,0.028,12.115,0.033,11.687,0.01,11.546,0.013,22.821,16.683,0.0483528696149463,0,12.22,12.27
348.193994,-36.534202,11.791,0.013,12.397,0.02,12.039,0.028,11.638,0.012,11.476,0.029,23.224,16.911,0.0483528696149463,0,12.22,12.27
156.383571,1.748797,12.037,0.01,12.519,0.022,12.212,0.023,11.937,0.03,11.801,0.018,21.529,16.262,0.0483425278610872,0,12.22,12.27
324.137822,-4.447838,11.254,0.026,11.371,0.024,11.249,0.019,11.348,0.018,11.494,0.02,15.641,13.73,0.0483425278610872,0,12.22,12.27
42.114601,-32.307133,12.315,0.024,12.851,0.012,12.537,0.01,12.197,0.026,12.104,0.029,23.376,16.511,0.0483425278610872,1,12.18,12.23
125.291469,25.498301,12.158,0.023,12.631,0.026,12.36,0.018,12.083,0.022,11.994,0.018,21.368,15.944,0.0483425278610872,0,12.18,12.23
325.620131,-8.628097,12.49,0.016,12.907,0.029,12.646,0.006,12.398,0.029,12.35,0.019,20.837,16.146,0.0483218377133982,0,12.18,12.23
326.074801,-7.658352,11.284,0.022,11.866,0.005,11.541,0.006,11.146,0.005,10.99,0.042,21.64,15.65,0.0483114893167246,1,11.51,0.29
18.550831,14.705634,12.465,0.009,12.966,0.026,12.704,0.03,12.359,0.01,12.249,0.024,21.716,16.176,0.0483011387029332,0,12.24,12.28
55.685408,-5.930719,11.937,0.011,12.485,0.013,12.184,0.027,11.824,0.015,11.717,0.033,23.484,16.235,0.0483011387029332,0,12.24,12.28
31.678547,1.022241,14.501,0.023,14.903,0.013,14.653,0.016,14.446,0.017,14.417,0.033,21.948,17.66,0.0482907858705985,1,14.43,14.45
8.680796,-10.650988,12.548,0.027,13.663,0.016,13.091,0.019,12.195,0.025,11.879,0.019,21.455,20.401,0.0482907858705985,0,14.43,14.45
230.301199,2.725532,11.727,0.008,12.262,0.033,11.946,0.016,11.606,0.009,11.5,0.029,22.809,16.139,0.0482804308182932,0,14.43,14.45
13.802989,-32.265691,13.702,0.025,14.29,0.029,13.943,0.01,13.588,0.018,13.472,0.021,23.542,17.737,0.0482804308182932,0,14.43,14.45
218.783666,5.838148,11.919,0.024,12.367,0.017,12.076,0.021,11.805,0.008,11.747,0.031,19.093,15.354,0.0482804308182932,0,14.43,14.45
329.2387,-26.53187,12.211,0.019,12.886,0.021,12.525,0.013,12.073,0.028,11.949,0.024,24.384,17.454,0.0482804308182932,0,14.43,14.45
189.971709,-3.542042,12.591,0.03,13.018,0.015,12.762,0.015,12.531,0.009,12.391,0.03,20.715,15.397,0.0482804308182932,0,14.43,14.45
328.113305,-33.157624,12.792,0.017,13.269,0.015,12.988,0.011,12.688,0.02,12.62,0.036,22.555,16.861,0.0482804308182932,0,14.43,14.45
48.842692,-10.662461,11.365,0.02,11.955,0.014,11.621,0.008,11.197,0.015,11.028,0.038,23.119,15.927,0.0482597140480546,0,14.43,14.45
359.225411,0.892776,11.465,0.017,12.054,0.025,11.703,0.02,11.297,0.023,11.151,0.022,23.249,15.947,0.0482389883807693,0,14.43,14.45
338.844893,-28.316578,12.675,0.028,13.179,0.019,12.877,0.006,12.56,0.028,12.461,0.019,22.89,16.143,0.0482286222071499,0,14.43,14.45
334.355189,-31.972773,10.685,0.031,12.1,0.025,11.368,0.01,10.204,0.024,9.663,0.008,23.192,20.759,0.0482286222071499,0,14.43,14.45
133.823192,-0.374098,12.176,0.021,12.446,0.031,12.235,0.015,12.181,0.016,12.242,0.021,18.666,15.409,0.0482078831727758,0,14.43,14.45
340.521315,-37.005547,10.939,0.016,11.492,0.017,11.181,0.02,10.83,0.017,10.763,0.033,22.089,15.428,0.0481975103091435,0,14.43,14.45
352.429412,-0.699743,13.177,0.03,13.597,0.024,13.355,0.014,13.15,0.025,13.152,0.005,21.05,16.569,0.048187135212627,1,13.12,13.19
244.571358,12.65094,11.47,0.019,11.911,0.014,11.635,0.016,11.4,0.022,11.281,0.032,21.096,15.313,0.0481767578817836,1,11.35,11.38
49.162603,-7.923955,11.038,0.017,11.666,0.026,11.315,0.026,10.897,0.014,10.815,0.022,22.757,15.98,0.0481767578817836,0,11.35,11.38
213.714576,5.15305,11.748,0.025,12.255,0.009,11.935,0.013,11.632,0.031,11.546,0.022,23.315,16.04,0.0481663783151691,0,11.35,11.38
244.611986,12.42937,12.144,0.016,12.711,0.008,12.376,0.02,12.015,0.024,11.818,0.032,23.272,16.702,0.0481663783151691,0,11.35,11.38
115.338105,19.073156,14.06,0.018,14.557,0.029,14.235,0.02,13.946,0.015,13.818,0.023,23.104,18.102,0.048155996511338,0,11.35,11.38
115.990231,18.600131,12.943,0.024,13.448,0.012,13.127,0.005,12.826,0.022,12.7,0.033,23.02,16.877,0.0481456124688428,0,11.35,11.38
121.961522,31.047771,11.918,0.026,12.587,0.024,12.213,0.027,11.783,0.016,11.634,0.009,23.622,17.093,0.0481456124688428,0,11.35,11.38
335.100556,-29.442834,11.734,0.014,12.254,0.02,11.948,0.011,11.636,0.032,11.551,0.024,22.209,15.803,0.0481352261862349,0,11.35,11.38
237.111854,0.353505,11.882,0.012,12.362,0.021,12.076,0.019,11.772,0.029,11.645,0.023,21.425,16.108,0.0481248376620638,0,11.35,11.38
21.253566,-36.808754,11.001,0.025,11.579,0.006,11.253,0.022,10.879,0.021,10.768,0.027,22.787,15.56,0.0481144468948776,0,11.35,11.38
115.949141,18.582688,13.375,0.026,13.858,0.009,13.556,0.009,13.274,0.024,13.178,0.03,22.813,17.086,0.0481040538832227,0,11.35,11.38
43.481205,-12.863784,12.355,0.02,12.885,0.016,12.567,0.016,12.245,0.031,12.151,0.021,22.325,16.277,0.0481040538832227,0,11.35,11.38
326.170834,-31.998417,13.541,0.028,14.009,0.018,13.761,0.024,13.477,0.01,13.379,0.023,22.576,17.152,0.0480936586256441,0,11.35,11.38
320.787945,-3.810459,12.48,0.021,13.057,0.009,12.724,0.005,12.327,0.033,12.163,0.026,23.054,16.902,0.0480832611206852,0,11.35,11.38
45.198891,-15.55403,12.077,0.006,12.704,0.02,12.374,0.008,11.937,0.039,11.817,0.017,22.911,16.556,0.0480624593627916,0,11.35,11.38
234.200804,3.02796,12.089,0.026,12.632,0.016,12.312,0.008,11.93,0.032,11.792,0.017,23.277,16.819,0.0480520551069358,0,11.35,11.38
47.946317,-9.679376,13.696,0.029,14.796,0.017,14.245,0.023,13.302,0.023,12.946,0.011,22.533,21.297,0.0480520551069358,0,11.35,11.38
126.443781,50.282114,11.198,0.015,12.018,0.021,11.549,0.025,10.978,0.017,10.698,0.027,24.187,17.476,0.0480520551069358,0,11.35,11.38
48.128644,-33.837564,12.88,0.009,13.448,0.025,13.112,0.017,12.744,0.023,12.619,0.028,23.571,17.089,0.0480416485978572,0,11.35,11.38
192.106378,2.750539,11.752,0.012,12.378,0.023,12.008,0.027,11.555,0.008,11.424,0.029,23.738,16.755,0.0480312398340913,0,11.35,11.38
34.328453,-33.871916,12.586,0.008,13.084,0.033,12.782,0.013,12.472,0.027,12.396,0.016,22.621,16.636,0.0480312398340913,0,11.35,11.38
347.958691,15.355803,12.304,0.005,12.867,0.024,12.507,0.013,12.123,0.031,11.954,0.024,24.05,17.202,0.0480312398340913,0,11.35,11.38
35.053089,-36.402425,12.806,0.009,13.344,0.014,13.04,0.014,12.675,0.034,12.548,0.026,22.863,16.943,0.0480104155366312,0,11.35,11.38
328.239156,-33.396046,12.887,0.03,13.396,0.018,13.098,0.009,12.762,0.01,12.647,0.03,23.217,16.989,0.0480104155366312,0,11.35,11.38
30.334672,-35.326676,11.368,0.021,11.797,0.018,11.538,0.012,11.314,0.035,11.245,0.013,19.847,14.718,0.0479895822028073,0,11.35,11.38
52.149437,-17.785477,12.182,0.024,12.76,0.021,12.429,0.022,12.036,0.019,11.92,0.021,23.542,16.747,0.0479895822028073,0,11.35,11.38
22.527732,-28.188235,12.772,0.016,13.248,0.03,12.973,0.023,12.684,0.019,12.612,0.016,22.911,16.623,0.0479791621435806,0,11.35,11.38
327.529565,-4.303219,11.115,0.02,11.521,0.02,11.271,0.017,11.058,0.022,11.025,0.027,18.912,14.481,0.0479791621435806,0,11.35,11.38
212.665363,0.227416,12.93,0.024,13.418,0.029,13.118,0.02,12.821,0.017,12.733,0.014,22.818,16.823,0.0479791621435806,1,12.8,12.81
10.69232,-34.708835,13.293,0.021,13.779,0.025,13.473,0.013,13.194,0.029,13.082,0.015,23.638,16.923,0.0479687398208458,0,12.8,12.81
137.25728,8.765036,12.319,0.019,12.884,0.029,12.548,0.027,12.167,0.017,12.032,0.009,23.818,17.109,0.0479687398208458,0,12.8,12.81
47.737608,-33.702316,12.31,0.009,13.218,0.022,12.738,0.017,12.015,0.022,11.787,0.031,23.719,19.091,0.0479478883789474,0,12.8,12.81
50.130523,-7.684641,12.996,0.016,14.605,0.025,13.78,0.013,12.379,0.015,11.282,0.032,20.928,20.809,0.0479478883789474,0,12.8,12.81
258.951621,30.761936,12.461,0.006,12.733,0.023,12.562,0.023,12.49,0.026,12.472,0.023,18.937,15.407,0.0479478883789474,1,12.41,12.46
33.95828,-32.284128,12.094,0.01,12.62,0.026,12.319,0.026,11.972,0.013,11.863,0.026,22.653,16.322,0.047927027865287,0,12.41,12.46
12.559629,3.570257,11.269,0.012,11.867,0.029,11.517,0.018,11.123,0.019,11.027,0.025,22.698,15.762,0.0479061582680139,0,12.41,12.46
159.72992,-0.407948,12.062,0.033,12.627,0.014,12.291,0.021,11.92,0.02,11.82,0.013,23.771,16.658,0.0479061582680139,0,12.41,12.46
19.706694,13.264118,10.896,0.02,11.359,0.017,11.093,0.015,10.795,0.015,10.72,0.034,19.985,14.854,0.0479061582680139,0,12.41,12.46
240.564033,7.812775,12.46,0.028,12.933,0.017,12.636,0.02,12.349,0.014,12.218,0.025,21.621,16.543,0.0478957200593121,0,12.41,12.46
228.726528,4.905898,13.714,0.009,14.155,0.006,13.86,0.034,13.612,0.011,13.523,0.03,22.299,17.149,0.0478957200593121,1,13.57,13.59
352.772473,-0.760426,11.913,0.03,12.425,0.026,12.144,0.013,11.816,0.018,11.745,0.015,21.245,15.728,0.0478957200593121,0,13.57,13.59
344.407395,-26.495224,10.634,0.037,11.152,0.014,10.868,0.007,10.532,0.022,10.441,0.014,21.205,14.89,0.0478957200593121,0,13.57,13.59
19.698208,0.820296,13.517,0.023,14.117,0.019,13.801,0.019,13.379,0.009,13.25,0.031,23.444,17.811,0.0478852795752515,0,13.57,13.59
316.963759,0.720101,11.957,0.021,12.527,0.023,12.213,0.003,11.853,0.023,11.769,0.028,22.797,16.258,0.0478748368143432,0,13.57,13.59
19.464653,0.653951,12.675,0.022,13.237,0.03,12.943,0.016,12.558,0.019,12.425,0.017,23.176,16.499,0.0478539444560216,0,13.57,13.59
44.724328,-12.157542,12.668,0.014,13.204,0.027,12.91,0.026,12.549,0.02,12.394,0.017,22.215,15.915,0.0478539444560216,0,13.57,13.59
359.047027,13.387898,11.809,0.014,12.454,0.038,12.041,0.015,11.647,0.016,11.498,0.013,23.795,16.794,0.0478539444560216,0,13.57,13.59
39.969346,-8.852093,11.634,0.021,12.276,0.014,11.896,0.012,11.469,0.008,11.346,0.038,23.275,16.795,0.0478434948556227,0,13.57,13.59
39.693445,-8.633493,14.73,0.005,15.231,0.018,14.923,0.015,14.648,0.025,14.545,0.033,23.21,18.219,0.0478330429724055,0,13.57,13.59
353.581216,-32.424887,12.275,0.014,12.801,0.02,12.46,0.015,12.167,0.029,12.078,0.025,20.264,16.623,0.0478225888048733,0,13.57,13.59
19.073586,5.994052,13.577,0.031,14.061,0.02,13.766,0.021,13.466,0.017,13.334,0.014,23.115,17.286,0.0478225888048733,0,13.57,13.59
13.608628,-32.368614,11.628,0.019,12.137,0.027,11.818,0.01,11.527,0.016,11.459,0.029,20.889,15.611,0.0478225888048733,0,13.57,13.59
262.601763,63.397735,13.564,0.035,14.008,0.008,13.708,0.008,13.431,0.016,13.336,0.026,23.236,17.498,0.0478016736108684,0,13.57,13.59
41.855326,-28.948593,12.767,0.027,13.218,0.019,12.955,0.021,12.695,0.023,12.637,0.015,21.734,16.386,0.0478016736108684,0,13.57,13.59
40.151978,-32.930116,11.265,0.011,11.707,0.021,11.436,0.013,11.186,0.032,11.135,0.023,20.256,14.984,0.047791212581394,0,13.57,13.59
34.527966,-7.993943,11.818,0.009,12.414,0.014,12.065,0.021,11.67,0.014,11.523,0.037,23.708,16.622,0.0477807492616011,0,13.57,13.59
137.469812,7.70759,12.415,0.005,12.758,0.022,12.498,0.022,12.361,0.035,12.32,0.008,19.962,15.754,0.0477702836499847,0,13.57,13.59
32.338714,-7.751183,12.356,0.033,12.799,0.015,12.529,0.011,12.274,0.019,12.212,0.022,21.047,16.196,0.0477493455452532,1,12.24,12.26
17.571888,-29.817088,11.426,0.025,12.004,0.024,11.653,0.021,11.285,0.021,11.162,0.014,22.81,15.909,0.04773887304912,0,12.24,12.26
127.479467,3.956263,12.477,0.019,13.172,0.009,12.829,0.014,12.315,0.038,12.166,0.014,23.534,17.706,0.0477283982551269,0,12.24,12.26
47.394125,-12.515371,11.748,0.034,12.435,0.013,12.05,0.024,11.555,0.016,11.417,0.011,23.522,17.11,0.0477283982551269,0,12.24,12.26
209.934728,3.415513,11.776,0.012,12.19,0.028,11.908,0.006,11.727,0.023,11.637,0.028,20.391,15.209,0.0477179211617606,0,12.24,12.26
227.68662,4.176223,12.97,0.027,13.432,0.023,13.13,0.013,12.85,0.015,12.776,0.025,22.216,16.947,0.0477179211617606,0,12.24,12.26
212.377853,43.773931,12.321,0.017,12.818,0.019,12.51,0.02,12.227,0.021,12.133,0.028,22.226,16.209,0.0476969600708472,0,12.24,12.26
322.43581,2.46772,11.988,0.02,12.618,0.041,12.247,0.006,11.863,0.006,11.752,0.011,23.592,16.885,0.0476864760702654,0,12.24,12.26
131.886485,18.552258,11.924,0.009,12.387,0.021,12.079,0.022,11.805,0.028,11.767,0.022,22.289,15.875,0.0476864760702654,0,12.24,12.26
139.2229,4.608053,12.498,0.01,13.014,0.025,12.667,0.034,12.338,0.014,12.244,0.014,23.791,16.736,0.0476759897642408,0,12.24,12.26
243.62507,54.145352,11.163,0.011,11.746,0.031,11.367,0.017,10.993,0.018,10.858,0.024,23.385,16.329,0.0476550102297754,0,12.24,12.26
45.230621,-18.939774,10.969,0.017,11.569,0.023,11.214,0.02,10.867,0.027,10.758,0.018,22.861,15.81,0.0476550102297754,0,12.24,12.26
115.682711,18.871318,14.118,0.03,14.416,0.012,14.172,0.013,14.102,0.023,14.135,0.023,20.748,17.177,0.0476550102297754,0,12.24,12.26
37.987176,-34.302093,13.093,0.017,13.899,0.025,13.473,0.026,12.864,0.022,12.644,0.014,23.86,19.295,0.0476445169982863,1,12.88,12.91
36.123893,-30.648021,12.26,0.02,12.954,0.005,12.55,0.008,12.047,0.025,11.875,0.034,23.632,17.898,0.0476445169982863,0,12.88,12.91
343.797556,-22.925781,13.768,0.016,14.238,0.01,13.936,0.016,13.674,0.019,13.555,0.036,21.918,17.75,0.0476340214552582,0,12.88,12.91
137.346128,7.957067,12.232,0.008,12.757,0.023,12.425,0.032,12.119,0.025,11.996,0.005,22.997,16.651,0.0476130234284696,0,12.88,12.91
42.072178,-28.948106,11.845,0.014,12.343,0.027,12.052,0.026,11.738,0.015,11.657,0.021,21.802,15.621,0.0476130234284696,0,12.88,12.91
125.684283,3.570591,13.155,0.02,13.659,0.01,13.409,0.022,13.089,0.021,13.001,0.029,22.065,16.972,0.0476025209416476,0,12.88,12.91
49.197397,-12.362469,11.02,0.026,11.404,0.02,11.152,0.011,11.022,0.013,11.071,0.03,18.456,14.669,0.0476025209416476,0,12.88,12.91
127.465151,15.853971,10.897,0.016,11.435,0.026,11.105,0.026,10.763,0.009,10.669,0.024,22.482,15.546,0.0475920161371631,0,12.88,12.91
336.019531,-30.332702,10.584,0.022,10.988,0.021,10.715,0.027,10.487,0.013,10.432,0.021,19.591,14.354,0.0475815090134812,0,12.88,12.91
14.569566,13.973472,11.842,0.019,12.445,0.017,12.106,0.012,11.684,0.005,11.567,0.038,23.196,16.395,0.0475709995690651,0,12.88,12.91
138.371334,8.397534,13.618,0.011,13.759,0.028,13.608,0.006,13.648,0.005,13.761,0.036,18.141,16.505,0.0475604878023764,0,12.88,12.91
131.470543,49.771843,10.992,0.02,11.685,0.026,11.306,0.024,10.834,0.009,10.665,0.023,23.581,16.306,0.0475604878023764,0,12.88,12.91
55.782497,-5.702855,11.326,0.005,11.562,0.011,11.392,0.033,11.365,0.02,11.483,0.025,17.669,14.495,0.0475394572960188,0,12.88,12.91
35.843697,-30.549744,14.941,0.024,15.373,0.023,15.132,0.025,14.842,0.013,14.766,0.019,22.888,17.688,0.0475394572960188,0,12.88,12.91
122.645438,4.326212,12.654,0.013,13.114,0.037,12.83,0.021,12.573,0.005,12.464,0.016,22.548,16.505,0.0475394572960188,0,12.88,12.91
115.646721,18.268936,11.495,0.023,12.062,0.01,11.698,0.024,11.315,0.027,11.163,0.018,22.392,16.187,0.0475184174820668,0,12.88,12.91
213.12145,0.309097,14.503,0.012,15.015,0.029,14.712,0.016,14.367,0.021,14.233,0.024,23.194,18.292,0.0475184174820668,0,12.88,12.91
27.019192,-8.094965,12.495,0.013,13.003,0.026,12.698,0.022,12.386,0.02,12.295,0.023,23.409,16.609,0.0475184174820668,0,12.88,12.91
8.735283,-9.673439,13.605,0.006,14.068,0.036,13.849,0.006,13.52,0.023,13.472,0.019,22.377,17.003,0.0475184174820668,1,13.52,13.54
215.189911,1.009081,13.756,0.027,14.558,0.017,14.141,0.031,13.529,0.014,13.321,0.009,23.201,18.932,0.0474973683481516,0,13.52,13.54
348.039871,-36.612968,12.321,0.005,12.752,0.028,12.49,0.025,12.231,0.014,12.143,0.025,21.511,15.877,0.047486840282335,0,13.52,13.54
145.698256,-0.858599,11.932,0.025,12.573,0.013,12.177,0.026,11.737,0.016,11.521,0.023,23.962,17.055,0.047486840282335,0,13.52,13.54
23.810761,-32.101694,14.49,0.023,14.946,0.017,14.669,0.014,14.4,0.02,14.345,0.029,22.511,17.181,0.047486840282335,0,13.52,13.54
138.73102,8.068795,11.5,0.024,12.113,0.008,11.749,0.017,11.346,0.013,11.207,0.034,23.565,16.461,0.0474763098818768,0,13.52,13.54
326.978289,-7.541603,12.501,0.025,13.072,0.028,12.749,0.026,12.37,0.012,12.21,0.005,23.427,17.046,0.0474763098818768,0,13.52,13.54
330.95668,-7.833421,10.766,0.029,11.701,0.017,11.202,0.004,10.39,0.023,10.083,0.024,23.036,18.179,0.0474447046571058,0,13.52,13.54
323.83663,-3.846701,12.015,0.023,12.477,0.025,12.203,0.017,11.912,0.018,11.843,0.022,21.517,15.91,0.0474447046571058,0,13.52,13.54
132.002024,17.831869,11.79,0.009,12.215,0.02,11.931,0.033,11.682,0.022,11.633,0.014,21.393,15.43,0.0474341649025256,0,13.52,13.54
27.718872,13.364761,12.246,0.017,12.78,0.024,12.496,0.02,12.119,0.027,12.0,0.016,21.974,16.338,0.0474341649025256,0,13.52,13.54
26.298285,1.115881,14.808,0.024,15.671,0.016,15.164,0.006,14.511,0.015,14.303,0.034,23.356,21.271,0.0474236228055175,0,13.52,13.54
216.233089,43.041218,11.935,0.02,12.479,0.008,12.114,0.018,11.798,0.028,11.664,0.026,23.306,16.668,0.0474130783645187,0,13.52,13.54
33.607012,14.205242,11.496,0.007,12.072,0.009,11.718,0.017,11.322,0.008,11.122,0.042,23.445,15.921,0.0474025315779653,0,13.52,13.54
323.180347,-4.083916,10.869,0.026,11.247,0.027,11.018,0.019,10.832,0.015,10.851,0.016,18.705,14.581,0.0474025315779653,0,13.52,13.54
34.033834,-33.526218,11.713,0.019,12.234,0.021,11.916,0.01,11.595,0.016,11.51,0.033,22.238,16.019,0.0474025315779653,0,13.52,13.54
223.786263,-0.576107,12.894,0.023,13.341,0.014,13.052,0.017,12.789,0.012,12.739,0.033,21.532,16.455,0.0474025315779653,0,13.52,13.54
46.91017,-11.191698,13.664,0.006,14.231,0.019,13.905,0.009,13.513,0.037,13.379,0.02,22.859,17.583,0.0474025315779653,1,13.49,13.52
228.228068,1.188146,11.323,0.02,11.997,0.005,11.609,0.011,11.143,0.016,10.975,0.038,22.521,16.72,0.0473919824442911,1,11.17,11.19
327.823646,-8.03565,12.892,0.022,13.336,0.02,13.052,0.013,12.797,0.013,12.661,0.032,22.514,16.641,0.0473919824442911,0,11.17,11.19
262.472825,63.161427,11.743,0.034,12.22,0.02,11.928,0.017,11.615,0.016,11.515,0.012,22.696,15.949,0.0473814309619285,0,11.17,11.19
159.731723,0.315378,12.078,0.017,12.647,0.02,12.292,0.019,11.935,0.013,11.797,0.032,23.644,17.0,0.0473603209448584,0,11.17,11.19
129.713098,15.760329,13.308,0.028,13.745,0.019,13.451,0.016,13.203,0.021,13.089,0.02,22.782,16.919,0.0473497624070068,0,11.17,11.19
