RAJ2000,DEJ2000,nobs,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,present,type,min_mag,max_mag,class,Jmag,Hmag,Kmag,period,fuv-nuv,nuv-B,B-V,g-V,g-r,r-i,i-J,J-H,H-K
230.146109,2.118397,4,10.207,0.049,11.801,0.063,10.988,0.074,9.635,0.0,8.685,0.0,23.425,20.569,1,EC|CW-FU|ESD,10.14,0.09,Eclipsing,6.801,5.911,5.657,,2.8560000000000016,8.767999999999999,1.5939999999999994,0.7809999999999988,1.3529999999999998,0.9499999999999993,1.8840000000000003,0.8900000000000006,0.25399999999999956
225.057927,6.744986,3,12.515,0.016,13.656,0.084,13.057,0.055,12.119,0.008,11.67,0.038,17.419,17.619,1,BY,11.7,11.9,Ellipsoidal/Reflection,10.182,9.606,9.475,,-0.1999999999999993,3.962999999999999,1.141,0.5419999999999998,0.9380000000000006,0.44899999999999984,1.4879999999999995,0.5760000000000005,0.13100000000000023
312.54767,0.370506,5,10.591,0.047,10.876,0.033,10.72,0.061,10.562,0.046,10.462,0.052,17.239,13.744,1,DSCT,10.56,10.65,Оґ Scuti & HADS,9.846,9.711,9.688,,3.495000000000001,2.8680000000000003,0.28500000000000014,0.12900000000000134,0.15800000000000125,0.09999999999999964,0.6159999999999997,0.1349999999999998,0.022999999999999687
19.738375,-0.429596,7,14.828,0.043,14.674,0.043,14.645,0.049,15.077,0.056,15.332,0.051,13.726,14.243,1,V1093HER,14.78,14.84,Exotic,15.184,15.262,14.957,,-0.5169999999999995,-0.43099999999999916,-0.15399999999999991,-0.18299999999999983,-0.4320000000000004,-0.2550000000000008,0.14800000000000146,-0.07800000000000118,0.3049999999999997
210.377988,-1.353061,7,12.675,0.04,13.154,0.044,12.859,0.04,12.585,0.047,12.517,0.067,21.51,16.248,1,DSCT|GDOR|SXPHE,12.57,12.6,Оґ Scuti & HADS,11.738,11.514,11.461,,5.2620000000000005,3.094000000000001,0.4789999999999992,0.18399999999999928,0.27399999999999913,0.06800000000000139,0.7789999999999999,0.2240000000000002,0.05299999999999905
227.332257,5.718232,4,14.537,0.037,14.953,0.034,14.624,0.029,14.476,0.023,14.447,0.089,22.563,18.316,1,DSCT|GDOR|SXPHE,14.42,14.44,Оґ Scuti & HADS,13.773,13.638,13.564,,4.247,3.3629999999999995,0.4159999999999986,0.08699999999999974,0.1479999999999997,0.02900000000000169,0.6739999999999995,0.1349999999999998,0.07399999999999984
135.47292,13.924225,5,13.979,0.009,14.206,0.067,14.012,0.063,13.965,0.034,13.994,0.046,19.402,16.561,1,DSCT|GDOR|SXPHE,13.87,13.92,Оґ Scuti & HADS,13.331,13.221,13.171,,2.841000000000001,2.3550000000000004,0.2270000000000003,0.03300000000000125,0.0470000000000006,-0.028999999999999915,0.6630000000000003,0.10999999999999943,0.05000000000000071
148.339773,-0.669955,11,10.423,0.039,10.832,0.021,10.526,0.037,10.361,0.076,10.266,0.052,20.089,14.493,1,DSCT|GDOR|SXPHE,10.24,10.28,Оґ Scuti & HADS,9.48,9.234,9.188,,5.595999999999998,3.6609999999999996,0.4090000000000007,0.10299999999999976,0.16499999999999915,0.09500000000000064,0.7859999999999996,0.24600000000000044,0.045999999999999375
210.451538,5.218997,6,14.17,0.024,15.384,0.062,14.795,0.04,13.719,0.044,13.23,0.062,23.86,21.539,1,ROT,14.71,0.24,General Rotators,11.794,11.167,11.009,,2.320999999999998,6.155000000000001,1.2140000000000004,0.625,1.0760000000000005,0.488999999999999,1.436,0.6270000000000007,0.15799999999999947
321.241486,11.915974,7,12.304,0.047,12.873,0.034,12.54,0.028,12.16,0.055,12.093,0.068,21.577,16.704,1,EA,12.27,12.43,Eclipsing,11.198,10.942,10.907,,4.873000000000001,3.8310000000000013,0.5689999999999991,0.23599999999999888,0.379999999999999,0.06700000000000017,0.8949999999999996,0.2560000000000002,0.03500000000000014
327.047197,-2.620244,5,10.752,0.054,11.654,0.023,11.192,0.037,10.459,0.056,10.275,0.062,23.003,17.44,1,ROT,10.53,10.55,General Rotators,9.249,8.856,8.771,,5.562999999999999,5.786000000000001,0.9019999999999992,0.4399999999999995,0.7330000000000005,0.18399999999999928,1.0259999999999998,0.3930000000000007,0.08499999999999908
326.094426,-0.260131,137,15.023,0.036,16.068,0.073,15.504,0.04,14.66,0.031,14.372,0.051,22.987,21.022,1,ROT,14.68,14.71,General Rotators,13.147,12.661,12.529,,1.9649999999999999,4.953999999999997,1.0450000000000017,0.48099999999999987,0.8439999999999994,0.28800000000000026,1.2249999999999996,0.48600000000000065,0.13199999999999967
122.504787,4.16264,5,14.501,0.026,14.878,0.061,14.643,0.028,14.452,0.026,14.458,0.077,21.737,17.646,1,DSCT|GDOR|SXPHE,14.4,14.43,Оґ Scuti & HADS,13.79,13.621,13.543,,4.0909999999999975,2.7680000000000007,0.37700000000000067,0.14200000000000124,0.19100000000000072,-0.006000000000000227,0.668000000000001,0.1689999999999987,0.07800000000000118
117.56804,18.844028,6,12.757,0.02,13.118,0.069,12.856,0.05,12.741,0.02,12.721,0.061,19.839,16.032,1,DSCT|GDOR|SXPHE,12.69,12.72,Оґ Scuti & HADS,12.104,12.03,11.938,,3.8069999999999986,2.9139999999999997,0.36100000000000065,0.0990000000000002,0.11500000000000021,0.019999999999999574,0.6170000000000009,0.07399999999999984,0.09199999999999875
34.692766,-7.55382,6,13.105,0.04,13.927,0.08,13.487,0.049,12.859,0.035,12.651,0.012,22.831,18.919,1,EW,13.03,13.25,Eclipsing,11.623,11.23,11.097,,3.911999999999999,4.992000000000001,0.8219999999999992,0.3819999999999997,0.6280000000000001,0.20800000000000018,1.0280000000000005,0.3929999999999989,0.1330000000000009
356.81734,15.013318,7,13.022,0.044,14.295,0.058,13.673,0.033,12.488,0.042,11.965,0.06,22.486,20.97,1,ROT,12.43,12.46,General Rotators,10.451,9.839,9.696,,1.5160000000000018,6.674999999999999,1.2729999999999997,0.6509999999999998,1.1850000000000005,0.5229999999999997,1.5139999999999993,0.6120000000000001,0.14300000000000068
124.262681,18.823231,10,13.121,0.044,13.465,0.036,13.231,0.024,13.108,0.051,13.113,0.073,18.931,16.362,1,E,13.17,13.25,Eclipsing,12.728,12.589,12.537,,2.5690000000000026,2.8969999999999985,0.3439999999999994,0.10999999999999943,0.12299999999999933,-0.004999999999999005,0.3849999999999998,0.13899999999999935,0.0519999999999996
7.746657,0.065702,6,12.635,0.014,13.893,0.029,13.19,0.09,12.162,0.024,11.75,0.045,23.012,20.083,1,RS,12.3,12.85,Ellipsoidal/Reflection,10.204,9.634,9.463,,2.929000000000002,6.189999999999998,1.258000000000001,0.5549999999999997,1.0279999999999987,0.4120000000000008,1.5459999999999994,0.5700000000000003,0.17100000000000115
51.062429,-8.673182,4,14.722,0.048,15.178,0.022,14.889,0.034,14.633,0.027,14.512,0.084,22.649,18.273,1,EA,14.61,0.15,Eclipsing,13.772,13.537,13.446,,4.376000000000001,3.094999999999999,0.4560000000000013,0.16699999999999982,0.2560000000000002,0.12099999999999866,0.7400000000000002,0.23499999999999943,0.09100000000000108
357.895249,15.75754,7,11.604,0.063,12.327,0.039,11.897,0.04,11.413,0.02,11.238,0.065,23.464,17.067,1,ROT,11.39,11.43,General Rotators,10.235,9.822,9.727,,6.3969999999999985,4.74,0.7230000000000008,0.29300000000000104,0.484,0.1750000000000007,1.0030000000000001,0.41300000000000026,0.09499999999999886
131.427334,1.340473,5,13.941,0.031,14.303,0.014,14.07,0.043,13.852,0.048,13.892,0.08,21.242,17.049,1,DSCT|GDOR|SXPHE,13.83,13.86,Оґ Scuti & HADS,13.214,13.047,13.028,,4.193000000000001,2.7459999999999987,0.3620000000000001,0.12899999999999956,0.21799999999999997,-0.03999999999999915,0.677999999999999,0.16699999999999982,0.019000000000000128
25.869821,-1.392803,7,13.955,0.021,15.395,0.059,14.709,0.056,13.383,0.017,12.587,0.066,22.508,20.892,1,ROT,14.59,0.23,General Rotators,11.17,10.519,10.316,,1.6159999999999997,5.497,1.4399999999999995,0.7539999999999996,1.3260000000000005,0.7959999999999994,1.4169999999999998,0.6509999999999998,0.2029999999999994
119.587022,26.032315,6,14.188,0.044,14.56,0.025,14.285,0.013,14.139,0.035,14.079,0.088,21.543,17.432,1,DSCT|GDOR|SXPHE,14.1,14.12,Оґ Scuti & HADS,13.477,13.322,13.262,,4.111000000000001,2.871999999999998,0.3719999999999999,0.09699999999999953,0.1460000000000008,0.05999999999999872,0.6020000000000003,0.15500000000000114,0.05999999999999872
135.687338,5.996827,5,13.962,0.046,14.535,0.055,14.201,0.062,13.799,0.041,13.611,0.032,23.335,18.328,1,E,13.76,13.84,Eclipsing,12.753,12.378,12.339,,5.0070000000000014,3.7929999999999993,0.5730000000000004,0.23900000000000077,0.402000000000001,0.18799999999999883,0.8580000000000005,0.375,0.0389999999999997
9.045885,0.141825,6,12.524,0.027,13.314,0.065,12.881,0.054,12.291,0.03,12.029,0.054,23.907,18.429,1,ROT,12.51,12.92,General Rotators,10.951,10.489,10.414,,5.4780000000000015,5.114999999999998,0.7900000000000009,0.3570000000000011,0.5899999999999999,0.26200000000000045,1.0779999999999994,0.46199999999999974,0.07500000000000107
243.24173,8.81184,7,11.224,0.036,11.493,0.019,11.303,0.039,11.212,0.06,11.231,0.07,17.812,14.321,1,EB,10.185,0.129,Eclipsing,10.678,10.399,10.344,,3.4910000000000014,2.8279999999999994,0.26900000000000013,0.07900000000000063,0.09100000000000108,-0.019000000000000128,0.552999999999999,0.2790000000000017,0.054999999999999716
30.773857,-7.336653,6,11.203,0.008,12.208,0.029,11.711,0.047,10.889,0.034,10.681,0.086,21.4,17.624,1,ROT,11.165,0.132,General Rotators,9.299,8.807,8.697,,3.776,5.415999999999999,1.0050000000000008,0.5080000000000009,0.822000000000001,0.20800000000000018,1.3819999999999997,0.4919999999999991,0.11000000000000121
350.719791,-1.205334,6,15.149,0.008,16.609,0.052,15.897,0.028,14.519,0.068,13.851,0.059,22.669,21.64,1,ROT,14.44,14.48,General Rotators,12.337,11.656,11.501,,1.029,5.030999999999999,1.4600000000000026,0.7480000000000011,1.3780000000000001,0.6679999999999993,1.5140000000000011,0.6809999999999992,0.15500000000000114
321.911361,4.84632,6,11.644,0.066,12.33,0.025,11.964,0.02,11.479,0.056,11.394,0.056,23.062,16.711,1,ED,11.7,0.36,Eclipsing,10.454,10.193,10.114,,6.351000000000003,4.3809999999999985,0.6859999999999999,0.3200000000000003,0.4850000000000012,0.08499999999999908,0.9399999999999995,0.261000000000001,0.07899999999999885
244.609925,-1.478666,6,14.241,0.032,14.64,0.053,14.392,0.035,14.207,0.041,14.234,0.07,21.283,17.663,1,DSCT|GDOR|SXPHE,14.15,14.18,Оґ Scuti & HADS,13.4,13.268,13.16,,3.620000000000001,3.0229999999999997,0.3990000000000009,0.1509999999999998,0.18499999999999872,-0.026999999999999247,0.8339999999999996,0.13199999999999967,0.10800000000000054
328.799147,-22.975979,4,13.96,0.052,15.134,0.057,14.568,0.061,13.475,0.034,12.986,0.028,23.496,21.023,1,ROT,14.68,0.25,General Rotators,11.68,11.034,10.911,,2.472999999999999,5.888999999999999,1.1739999999999995,0.6079999999999988,1.093,0.488999999999999,1.306000000000001,0.645999999999999,0.12300000000000111
359.201356,13.792582,14,12.825,0.015,13.372,0.066,13.021,0.027,12.697,0.026,12.569,0.075,22.466,16.788,1,ROT,12.68,12.7,General Rotators,11.861,11.59,11.538,,5.678000000000001,3.4160000000000004,0.5470000000000006,0.1960000000000015,0.3240000000000016,0.12799999999999834,0.7080000000000002,0.2710000000000008,0.0519999999999996
126.382064,4.707172,4,14.378,0.006,14.649,0.037,14.48,0.07,14.375,0.011,14.42,0.072,20.785,17.204,1,DSCT|GDOR|SXPHE,14.29,14.33,Оґ Scuti & HADS,13.801,13.694,13.717,,3.5809999999999995,2.5550000000000015,0.270999999999999,0.10200000000000031,0.10500000000000043,-0.04499999999999993,0.6189999999999998,0.10699999999999932,-0.022999999999999687
318.453005,1.305436,4,15.446,0.058,15.919,0.009,15.589,0.016,15.371,0.085,15.188,0.026,22.757,19.14,1,DSCT|GDOR|SXPHE,15.33,15.36,Оґ Scuti & HADS,14.582,14.299,14.43,,3.617000000000001,3.221,0.47300000000000075,0.14300000000000068,0.21799999999999997,0.18299999999999983,0.6059999999999999,0.28300000000000125,-0.13100000000000023
42.998817,-11.576226,4,14.048,0.058,15.559,0.043,14.788,0.049,13.403,0.048,12.303,0.041,22.162,20.627,1,ROT,14.66,0.23,General Rotators,30.0,30.0,30.0,,1.5350000000000001,5.068,1.5109999999999992,0.7400000000000002,1.3849999999999998,1.0999999999999996,-17.697,0.0,0.0
338.005931,-27.864898,10,14.153,0.053,14.504,0.036,14.236,0.03,14.037,0.075,13.992,0.031,22.563,17.802,1,DSCT|GDOR|SXPHE,14.0,14.03,Оґ Scuti & HADS,13.355,13.143,13.052,,4.760999999999999,3.298,0.3509999999999991,0.08300000000000018,0.19899999999999984,0.04499999999999993,0.6370000000000005,0.21199999999999974,0.09100000000000108
190.47738,48.203728,5,12.994,0.023,13.34,0.089,13.017,0.048,12.887,0.017,12.781,0.023,23.125,16.697,1,DSCT|GDOR|SXPHE,12.73,12.81,Оґ Scuti & HADS,11.907,11.673,11.634,,6.428000000000001,3.3569999999999993,0.3460000000000001,0.022999999999999687,0.129999999999999,0.10599999999999987,0.8740000000000006,0.23399999999999999,0.0389999999999997
215.761592,3.938542,4,12.462,0.024,13.255,0.026,12.835,0.022,12.252,0.037,12.118,0.092,23.044,18.182,1,YSO,12.43,12.71,Exotic,11.142,10.795,10.747,,4.862000000000002,4.926999999999998,0.793000000000001,0.3730000000000011,0.5830000000000002,0.13400000000000034,0.9760000000000009,0.34699999999999953,0.04800000000000004
350.161161,-2.445234,8,11.602,0.051,12.681,0.044,12.064,0.018,11.224,0.064,10.817,0.051,23.319,19.151,1,ROT,12.1,0.09,General Rotators,9.564,8.987,8.842,,4.167999999999999,6.470000000000001,1.0789999999999988,0.46199999999999974,0.8399999999999999,0.40700000000000003,1.2530000000000001,0.577,0.14499999999999957
352.531701,1.434038,6,10.335,0.084,11.259,0.025,10.794,0.052,10.102,0.034,9.913,0.004,20.333,16.403,1,RS,10.11,10.17,Ellipsoidal/Reflection,30.0,30.0,30.0,,3.9299999999999997,5.143999999999998,0.9239999999999995,0.45899999999999963,0.6920000000000002,0.18900000000000006,-20.087,0.0,0.0
342.892083,-9.940922,11,13.906,0.037,14.752,0.038,14.281,0.032,13.645,0.053,13.43,0.07,20.129,19.649,1,RS,13.67,13.74,Ellipsoidal/Reflection,12.362,12.017,11.938,,0.4800000000000004,4.897,0.8460000000000001,0.375,0.636000000000001,0.21499999999999986,1.0679999999999996,0.34500000000000064,0.07899999999999885
225.166071,-0.405223,4,15.274,0.014,15.645,0.035,15.393,0.046,15.212,0.009,15.173,0.089,21.554,18.535,1,DSCT|GDOR|SXPHE,15.16,15.19,Оґ Scuti & HADS,14.535,14.29,14.293,,3.0189999999999984,2.8900000000000006,0.37100000000000044,0.11900000000000155,0.18100000000000094,0.0389999999999997,0.6379999999999999,0.245000000000001,-0.0030000000000001137
137.111384,-1.358375,5,12.885,0.056,13.409,0.08,13.068,0.033,12.755,0.03,12.63,0.0,22.325,16.72,1,DSCT|GDOR|SXPHE,12.76,12.78,Оґ Scuti & HADS,11.932,11.716,11.672,,5.605,3.310999999999998,0.5240000000000009,0.18299999999999983,0.31299999999999883,0.125,0.6980000000000004,0.21600000000000108,0.04399999999999871
134.88116,20.774046,4,14.893,0.038,15.198,0.046,14.989,0.054,14.904,0.038,14.927,0.06,21.901,17.821,1,DSCT|GDOR|SXPHE,14.81,14.84,Оґ Scuti & HADS,14.32,14.136,14.083,,4.079999999999998,2.623000000000001,0.3049999999999997,0.09600000000000009,0.08500000000000085,-0.022999999999999687,0.6069999999999993,0.18400000000000105,0.05299999999999905
10.986765,-0.563616,8,13.298,0.031,13.83,0.013,13.563,0.045,13.178,0.021,13.008,0.089,23.693,17.315,1,DSCT|GDOR|SXPHE,13.17,13.2,Оґ Scuti & HADS,12.276,12.01,11.939,,6.378,3.485000000000001,0.532,0.26500000000000057,0.3849999999999998,0.1700000000000017,0.7319999999999993,0.266,0.07099999999999973
323.524452,10.96097,4,13.17,0.059,13.578,0.022,13.289,0.017,13.063,0.047,13.084,0.071,22.876,17.047,1,DSCT|GDOR|SXPHE,12.99,13.03,Оґ Scuti & HADS,12.198,11.942,11.885,,5.829000000000001,3.469000000000001,0.4079999999999995,0.11899999999999977,0.2259999999999991,-0.02099999999999902,0.8859999999999992,0.2560000000000002,0.057000000000000384
220.350661,59.330723,10,11.983,0.04,12.684,0.034,12.249,0.048,11.754,0.052,11.539,0.061,23.816,18.05,1,ROT,11.8,11.84,General Rotators,10.595,10.205,10.112,,5.765999999999998,5.366000000000001,0.7009999999999987,0.266,0.495000000000001,0.21499999999999986,0.9439999999999991,0.39000000000000057,0.09299999999999997
42.407955,-24.46317,5,10.174,0.022,10.663,0.01,10.453,0.084,10.096,0.062,10.179,0.0,20.084,14.127,1,DSCT|GDOR|SXPHE,10.07,10.15,Оґ Scuti & HADS,9.292,8.989,8.916,,5.956999999999999,3.4640000000000004,0.48900000000000077,0.2789999999999999,0.3569999999999993,-0.08300000000000018,0.8870000000000005,0.30299999999999905,0.0730000000000004
352.742063,-30.072265,19,10.306,0.063,10.748,0.054,10.461,0.031,10.212,0.04,10.148,0.045,19.253,14.055,1,E,10.19,10.29,Eclipsing,9.403,9.174,9.147,,5.198,3.3070000000000004,0.44200000000000017,0.15500000000000114,0.24900000000000055,0.06400000000000006,0.7449999999999992,0.22900000000000098,0.026999999999999247
150.025045,62.345118,3,13.185,0.037,13.583,0.048,13.322,0.034,13.09,0.061,13.068,0.054,21.627,16.621,1,DSCT|GDOR|SXPHE,13.12,13.15,Оґ Scuti & HADS,12.443,12.214,12.2,,5.006,3.0379999999999985,0.3979999999999997,0.13699999999999868,0.23199999999999932,0.02200000000000024,0.625,0.2289999999999992,0.014000000000001123
140.562919,58.831554,3,14.934,0.09,16.228,0.0,15.506,0.03,14.307,0.047,13.297,0.016,22.882,22.081,1,ROT,13.94,14.15,General Rotators,11.488,10.862,10.646,,0.8010000000000019,5.852999999999998,1.2940000000000023,0.572000000000001,1.1989999999999998,1.0099999999999998,1.809000000000001,0.6259999999999994,0.2159999999999993
157.44106,2.548512,8,11.178,0.04,11.911,0.05,11.474,0.045,10.972,0.037,10.776,0.063,23.177,16.963,1,ROT,10.96,10.98,General Rotators,9.818,9.46,9.351,,6.213999999999999,5.052000000000001,0.7329999999999988,0.2959999999999994,0.5020000000000007,0.19599999999999973,0.9580000000000002,0.35799999999999876,0.10899999999999999
120.602454,17.02683,8,14.144,0.055,14.514,0.068,14.25,0.039,13.983,0.038,13.884,0.029,23.371,17.746,1,DSCT|GDOR|SXPHE,13.96,14.01,Оґ Scuti & HADS,13.135,12.918,12.822,,5.625,3.2319999999999993,0.3699999999999992,0.10599999999999987,0.26699999999999946,0.0990000000000002,0.7490000000000006,0.21700000000000053,0.09600000000000009
342.588354,1.203357,6,10.218,0.087,11.859,0.059,10.993,0.02,9.62,0.0,9.068,0.0,22.71,20.325,1,SR,11.08,0.53,Long-period/Irregular,7.495,6.706,6.494,,2.3850000000000016,8.466,1.641,0.7750000000000004,1.373000000000001,0.5519999999999996,1.5729999999999995,0.7889999999999997,0.21200000000000063
50.412499,-10.902138,7,13.849,0.028,14.349,0.024,14.066,0.063,13.729,0.042,13.608,0.066,22.5,17.291,1,DSCT|GDOR|SXPHE,13.71,13.72,Оґ Scuti & HADS,12.83,12.554,12.527,,5.209,2.942,0.5,0.21700000000000053,0.3370000000000015,0.12099999999999866,0.7780000000000005,0.2759999999999998,0.027000000000001023
249.269159,47.145345,4,12.777,0.036,13.368,0.037,13.05,0.045,12.654,0.061,12.568,0.055,23.455,16.867,1,DSCT|GDOR|SXPHE,12.69,12.72,Оґ Scuti & HADS,11.765,11.527,11.47,,6.587999999999997,3.4990000000000006,0.5910000000000011,0.27300000000000146,0.3960000000000008,0.0860000000000003,0.802999999999999,0.23800000000000132,0.05699999999999861
323.409168,0.609518,3,14.344,0.051,15.067,0.035,14.655,0.019,14.089,0.056,13.889,0.064,19.681,19.28,1,ROT,14.11,14.13,General Rotators,12.859,12.49,12.396,,0.4009999999999998,4.213000000000001,0.7230000000000008,0.31099999999999994,0.565999999999999,0.20000000000000107,1.0299999999999994,0.3689999999999998,0.09399999999999942
162.33571,-0.563004,5,15.681,0.055,16.151,0.046,15.871,0.057,15.729,0.025,15.704,0.049,22.652,18.419,1,DSCT|GDOR|SXPHE,15.63,15.65,Оґ Scuti & HADS,15.01,14.772,14.805,,4.2330000000000005,2.2680000000000007,0.47000000000000064,0.19000000000000128,0.14200000000000124,0.02499999999999858,0.6940000000000008,0.23799999999999955,-0.032999999999999474
122.994568,4.325975,4,13.862,0.027,14.19,0.055,13.973,0.022,13.875,0.033,13.874,0.078,19.948,16.517,1,DSCT|GDOR|SXPHE,13.77,13.83,Оґ Scuti & HADS,13.231,13.093,13.079,,3.431000000000001,2.327,0.3279999999999994,0.11100000000000065,0.09800000000000075,0.0009999999999994458,0.6430000000000007,0.1379999999999999,0.013999999999999346
29.798982,15.006178,4,14.086,0.036,14.839,0.036,14.453,0.015,13.798,0.053,13.598,0.076,22.439,19.853,1,ROT,13.81,13.83,General Rotators,12.524,12.122,12.013,,2.5859999999999985,5.014000000000001,0.7530000000000001,0.3669999999999991,0.6549999999999994,0.1999999999999993,1.0740000000000016,0.40199999999999925,0.10899999999999999
122.03326,25.556799,4,12.926,0.069,13.391,0.065,13.092,0.037,12.78,0.029,12.673,0.014,22.391,16.818,1,DSCT|GDOR|SXPHE,12.84,12.86,Оґ Scuti & HADS,30.0,30.0,30.0,,5.572999999999997,3.4270000000000014,0.46499999999999986,0.16600000000000037,0.31200000000000117,0.10699999999999932,-17.326999999999998,0.0,0.0
16.661166,-33.339956,13,11.985,0.033,13.15,0.018,12.564,0.024,11.512,0.038,11.085,0.089,21.972,20.443,1,ROT,11.54,11.59,General Rotators,30.0,30.0,30.0,,1.529,7.293000000000001,1.165000000000001,0.5790000000000006,1.0519999999999996,0.4269999999999996,-18.915,0.0,0.0
327.738037,-4.351124,19,10.544,0.028,10.875,0.032,10.664,0.029,10.53,0.031,10.534,0.088,17.806,13.919,1,ACV,10.51,0.08,General Rotators,9.832,9.699,9.666,,3.8870000000000005,3.0440000000000005,0.3309999999999995,0.11999999999999922,0.13400000000000034,-0.004000000000001336,0.702,0.1330000000000009,0.032999999999999474
134.871154,56.047448,4,11.049,0.051,11.814,0.026,11.392,0.033,10.771,0.062,10.541,0.056,22.849,16.977,1,ROT,10.87,10.9,General Rotators,30.0,30.0,30.0,,5.872,5.163,0.7650000000000006,0.34299999999999997,0.6209999999999987,0.23000000000000043,-19.459,0.0,0.0
128.616243,52.962611,5,13.761,0.03,14.696,0.057,14.205,0.074,13.496,0.04,13.208,0.011,22.533,19.861,1,ROT,13.5,13.53,General Rotators,12.125,11.645,11.576,,2.6720000000000006,5.165000000000001,0.9350000000000005,0.44400000000000084,0.7089999999999996,0.28800000000000026,1.0830000000000002,0.4800000000000004,0.06899999999999906
127.684431,45.039994,4,13.901,0.02,14.275,0.052,14.01,0.052,13.831,0.06,13.777,0.044,22.099,17.205,1,DSCT|GDOR|SXPHE,13.79,13.82,Оґ Scuti & HADS,13.04,12.86,12.782,,4.894000000000002,2.929999999999998,0.37400000000000055,0.10899999999999999,0.17900000000000027,0.05400000000000027,0.7370000000000001,0.17999999999999972,0.0779999999999994
11.135767,3.166395,4,14.084,0.061,15.579,0.037,14.835,0.032,13.501,0.053,12.614,0.049,22.303,20.734,1,ROT,14.06,14.15,General Rotators,10.848,10.203,9.989,,1.568999999999999,5.155000000000001,1.495000000000001,0.7510000000000012,1.3340000000000014,0.8869999999999987,1.766,0.6450000000000014,0.21399999999999864
14.855747,1.227453,16,15.297,0.085,15.665,0.064,15.398,0.0,15.248,0.0,15.168,0.0,22.064,18.04,1,DSCT|GDOR|SXPHE,15.2,15.27,Оґ Scuti & HADS,14.715,14.483,14.42,,4.024000000000001,2.375,0.36799999999999855,0.10099999999999909,0.15000000000000036,0.08000000000000007,0.4529999999999994,0.23199999999999932,0.06300000000000061
141.993979,10.869464,8,12.688,0.043,13.172,0.061,12.92,0.039,12.6,0.039,12.5,0.052,21.66,16.354,1,DSCT|GDOR|SXPHE,12.58,12.61,Оґ Scuti & HADS,11.761,11.53,11.472,,5.306000000000001,3.1819999999999986,0.484,0.23199999999999932,0.3200000000000003,0.09999999999999964,0.7390000000000008,0.23099999999999987,0.05799999999999983
325.171351,-1.559026,31,12.211,0.014,12.614,0.017,12.393,0.037,12.241,0.025,12.157,0.094,19.219,15.295,1,DSCT|GDOR|SXPHE,12.14,12.18,Оґ Scuti & HADS,11.482,11.368,11.278,,3.9240000000000013,2.680999999999999,0.40300000000000047,0.18200000000000038,0.15200000000000102,0.08399999999999963,0.6750000000000007,0.11399999999999899,0.08999999999999986
238.943588,0.681142,6,13.604,0.031,14.562,0.05,14.055,0.04,13.305,0.067,12.931,0.042,19.873,19.435,1,ROT,13.93,0.17,General Rotators,11.856,11.358,11.253,,0.4380000000000024,4.872999999999999,0.9580000000000002,0.4510000000000005,0.75,0.37400000000000055,1.0749999999999993,0.49799999999999933,0.10500000000000043
21.112148,-2.628889,8,11.306,0.029,11.698,0.037,11.444,0.024,11.244,0.028,11.164,0.088,19.092,14.759,1,DSCT|GDOR|SXPHE,11.2,11.24,Оґ Scuti & HADS,10.562,10.361,10.337,,4.332999999999998,3.061,0.39200000000000124,0.13800000000000168,0.20000000000000107,0.08000000000000007,0.6020000000000003,0.20099999999999874,0.02400000000000091
237.981978,2.973881,9,13.832,0.062,14.21,0.032,13.96,0.019,13.73,0.03,13.72,0.072,19.09,17.103,1,DSCT|GDOR|SXPHE,13.68,13.71,Оґ Scuti & HADS,12.867,12.734,12.643,,1.9869999999999983,2.8930000000000007,0.3780000000000001,0.1280000000000001,0.23000000000000043,0.009999999999999787,0.8529999999999998,0.1330000000000009,0.0909999999999993
351.216599,-9.772649,15,13.701,0.032,14.364,0.045,13.997,0.033,13.529,0.049,13.363,0.069,23.623,17.174,1,RS,13.52,13.57,Ellipsoidal/Reflection,30.0,30.0,30.0,,6.449000000000002,2.8099999999999987,0.6630000000000003,0.2959999999999994,0.46799999999999997,0.16600000000000037,-16.637,0.0,0.0
239.920903,7.648564,5,13.739,0.036,14.751,0.084,14.196,0.039,13.356,0.02,13.008,0.032,21.652,20.965,1,ROT,14.5,14.53,General Rotators,12.173,11.434,11.311,,0.6870000000000012,6.214,1.0119999999999987,0.45699999999999896,0.8399999999999999,0.34800000000000075,0.8349999999999991,0.7390000000000008,0.12299999999999933
252.744718,64.015579,5,13.33,0.042,13.633,0.053,13.438,0.069,13.286,0.014,13.247,0.042,20.729,16.557,1,DSCT|GDOR|SXPHE,13.21,13.32,Оґ Scuti & HADS,12.656,12.466,12.457,,4.172000000000001,2.9239999999999995,0.30299999999999905,0.10800000000000054,0.15200000000000102,0.0389999999999997,0.5909999999999993,0.19000000000000128,0.008999999999998565
37.856296,-8.893006,4,15.426,0.096,15.775,0.027,15.549,0.011,15.439,0.035,15.498,0.0,21.925,18.19,1,DSCT|GDOR|SXPHE,15.37,15.39,Оґ Scuti & HADS,14.818,14.6,14.751,,3.7349999999999994,2.415000000000001,0.3490000000000002,0.12299999999999933,0.10999999999999943,-0.058999999999999275,0.6799999999999997,0.21799999999999997,-0.1509999999999998
